truedoca,recodoca,ambig,theta,FitA0,FitA1,FitB0,FitB1,TrueA0,TrueA1,TrueB0,TrueB1
2.05431,1.8497,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
1.77343,1.95368,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.497519,0.685914,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.335477,0.176826,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
1.61136,1.44463,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
2.21632,2.3588,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.940358,1.09101,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
1.02951,0.793858,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.905677,1.12801,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.720808,0.448034,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
1.21443,1.47385,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.840157,0.663674,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
1.78172,1.9501,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
2.48156,2.28156,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.140388,0.33224,1,1.72982,-1023.98,-0.848638,-4376.78,-5.22491,-1026.09,-0.849024,-4347.1,-5.19199
0.216841,0.231737,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
2.04278,2.0623,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
0.828552,0.830802,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.60914,1.5987,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
2.25959,1.50648,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
0.433732,0.324021,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.3923,2.15451,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.04539,0.275006,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
0.580784,0.35491,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.5053,2.36551,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
0.467997,0.256611,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.61811,2.26715,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
2.08373,0.0207568,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.75989,0.282727,1,1.82713,-552.921,-0.621002,-4159.01,-3.21343,-829.345,-0.867895,-4098.17,-3.15646
1.34955,2.37652,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.758929,0.275725,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.583043,0.430095,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
2.42403,1.79836,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
1.37518,1.99593,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
1.02318,0.408089,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
2.23117,1.75952,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.255124,0.214987,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
1.72105,2.18943,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
2.4259,1.9588,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.449787,0.0157741,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
1.52643,1.99021,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
1.44367,1.96176,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.664826,0.139067,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
1.61938,2.11597,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.48913,0.0151383,1,0.720975,-3060.47,2.40796,2423.34,-1.83921,-3041.29,2.39319,2434.74,-1.85011
0.140312,0.212334,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.755897,1.11054,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.93267,1.58407,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.03646,0.685871,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.0254637,1.03773,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.04876,0.0207395,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
2.07211,0.996252,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.71479,1.69036,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.818567,0.792172,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.24622,1.20853,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.0775882,0.106039,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.973806,1.00425,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.87004,1.90246,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
2.14243,2.10668,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
1.44238,1.48608,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.350003,0.310322,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.546169,0.58793,1,2.33231,3480.89,-4.72734,3506.57,-5.01108,3549.16,-4.81259,3455.69,-4.94808
0.0249511,0.594989,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.970261,0.357046,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.12166,0.470185,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
2.06688,1.42222,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.86562,2.49913,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.92033,1.54708,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.91551,1.3091,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.71423,2.38604,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.768924,1.43397,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.91551,1.41431,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.00889,0.510978,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.102271,0.392357,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.804394,1.29563,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
2.28449,1.80189,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.3779,0.898641,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.34204,1.81135,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.471235,0.00473328,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
0.435388,0.908074,1,1.13153,-1718.35,2.85182,4342.38,-6.32366,-1796.77,2.98011,4298.2,-6.26288
1.41279,0.00522129,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
2.24133,0.40041,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
0.208163,0.927055,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
0.917231,1.58465,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
1.396,0.591527,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
1.98955,1.22617,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
2.37764,1.06019,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
1.63216,1.82663,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
2.22574,2.46129,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
1.67428,1.58326,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
2.27346,2.31873,1,1.76414,-555.482,-0.254758,-743.4,-0.766263,-550.438,-0.245966,-741.381,-0.760909
0.587004,0.660077,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.926,2.00911,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.4905,1.47448,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.151493,0.125437,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.18751,1.22358,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
2.09098,2.03796,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.797223,0.559906,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.579875,0.837477,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.71455,1.57249,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.337438,0.175098,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.95698,2.23486,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.03966,1.22228,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
2.17433,1.95729,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.88998,1.7219,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.159233,0.00607723,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.57151,1.73404,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
1.03337,0.875677,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.69737,0.852305,1,1.11334,0.810975,2.02419,12.38,-4.14097,6.30705,2.10446,9.53583,-4.15624
0.104656,0.850635,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
2.40611,1.63767,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.42497,2.10648,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
0.304724,0.597401,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
2.26618,2.19726,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.38182,1.2468,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
0.628201,0.110878,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.31394,2.15819,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
2.2812,1.94065,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
0.338999,0.106662,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.18911,1.54782,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
2.20264,1.92164,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.98129,2.22294,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
0.0524527,0.243909,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.87645,1.73519,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
1.65515,2.03658,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
0.273772,0.0575163,1,2.05467,-1642.21,-1.3359,-2955.34,-2.74321,-1851.99,-1.55034,-2980.71,-2.77532
2.14298,2.02187,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.673746,1.80227,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
2.18352,1.07722,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.446006,1.08034,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
2.41124,1.79915,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
1.73356,1.73309,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.499225,0.548721,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
1.76828,1.68963,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
1.85299,0.833971,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.210357,0.86199,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
2.30677,2.01918,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
1.07854,1.34512,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.532562,0.429227,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
1.27275,0.272382,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.570348,1.02871,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
0.43196,2.07573,1,1.72189,172.275,-0.318884,-1358.24,-1.36329,172.301,-0.318198,-1368.44,-1.37623
1.27523,1.56489,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
1.85367,1.56991,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
1.26746,1.54533,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
1.86142,1.58945,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
1.21182,1.30003,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
0.451936,0.38248,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
2.11568,2.06488,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
2.26975,2.30668,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
0.605887,0.624166,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
1.05774,1.05822,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
0.416072,0.361786,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
2.10238,2.18982,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
1.75824,1.80003,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
0.760103,0.751694,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
0.121381,0.140779,1,1.74899,1081.08,-0.740104,3844.13,-3.90219,1072.16,-0.733065,3891.06,-3.94521
0.773252,2.28167,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.50286,1.57333,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.20193,2.34688,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
0.357388,0.797934,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.68942,0.846024,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.51344,2.07354,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
2.27603,1.50112,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
0.774038,1.55167,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.42042,0.600159,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.55529,2.39513,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
0.946066,0.286178,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.37601,1.48363,1,1.89751,-363.933,-0.458541,-96.8567,-0.889145,-364.628,-0.45476,-97.6061,-0.893641
1.95009,1.50731,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
2.12508,1.68515,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
1.48081,1.92169,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.337162,0.778703,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.162208,0.600884,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.98144,0.542125,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
1.92594,1.57932,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.782299,0.436347,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.361332,0.706656,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
1.505,1.84967,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
2.10092,1.75718,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.957283,0.61419,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
0.18638,0.528813,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
1.33002,1.67181,1,1.38647,-418.995,0.811445,2866.75,-5.78289,-576.064,1.10818,2905.03,-5.85927
2.10836,1.18263,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.33275,2.28324,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.46506,0.488222,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.671613,2.10439,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.514649,2.009,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.0980419,0.0938543,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.582548,0.557801,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
2.08535,0.884958,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
2.19608,2.2356,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
2.22008,1.88894,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.552763,0.606629,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.396086,0.702013,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.20342,0.0011976,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.79422,0.574962,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.03061,2.25875,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.352724,0.869971,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
0.943181,0.319441,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.50748,2.07789,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.0874,0.517089,1,2.00387,-1673.86,-0.967326,-2134.93,-1.81286,-1669.15,-0.963284,-2156.19,-1.82783
1.91491,1.65384,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.770511,0.489499,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
1.74352,1.57518,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.599082,0.410858,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.940814,0.178429,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
2.07688,0.962609,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
1.33121,2.46033,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
1.86665,0.775273,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.730547,0.365707,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
1.55508,1.8927,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.419073,0.751754,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.717003,0.38926,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
1.85305,1.53024,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
0.927272,0.576537,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
2.06332,1.71749,1,1.04239,2307.5,2.94565,-3935.35,-4.6709,2213.95,2.85804,-4051.79,-4.79273
1.24978,0.774278,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
1.02461,0.192614,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
1.92308,1.46495,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
0.361415,0.825706,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
0.0205666,1.23975,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
0.98099,0.912315,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
1.14339,1.19866,1,2.15291,-1812.33,-1.52972,-2341.03,-2.06045,-1801.73,-1.51986,-2364.63,-2.08135
